Pager usage is off.
Timing is on.
 l_orderkey |   revenue   | o_orderdate | o_shippriority 
    5408417 |  82338.1344 | 1994-12-20  |              0
    5299684 |  82321.6119 | 1994-12-25  |              0
    1106308 |  82296.9536 | 1995-02-12  |              0
    5335686 |  82296.6000 | 1995-02-26  |              0
    1005703 |  82292.2624 | 1995-03-13  |              0
     127493 |  82279.1780 | 1995-01-27  |              0
    3224546 |  82276.7034 | 1994-12-16  |              0
    4965635 |  82269.1415 | 1995-01-13  |              0
     503171 |  82213.7430 | 1994-12-02  |              0
    5621058 |  82203.1890 | 1994-12-18  |              0
    1149478 |  82202.3232 | 1995-01-09  |              0
    5318369 |  82193.9026 | 1995-02-02  |              0
     457863 |  82189.9761 | 1995-03-04  |              0
    4553286 |  82162.2670 | 1995-01-30  |              0
    1304865 |  82147.7900 | 1995-01-07  |              0
    4468706 |  82142.8300 | 1994-12-27  |              0
    3078022 |  82138.2132 | 1994-12-27  |              0
       1281 |  82111.5548 | 1994-12-11  |              0
    5151488 |  82097.5152 | 1995-03-05  |              0
    2747558 |  82092.3300 | 1995-02-21  |              0
    2251463 |  82079.8870 | 1995-03-13  |              0
    1755047 |  82073.7378 | 1995-03-09  |              0
    5673984 |  82055.1924 | 1995-01-11  |              0
    4777379 |  82049.2200 | 1994-12-24  |              0
    4392228 |  82037.4310 | 1995-01-13  |              0
    3660771 |  82016.5443 | 1995-01-14  |              0
     832320 |  81974.9165 | 1994-12-19  |              0
    2750629 |  81966.7441 | 1994-12-13  |              0
    2779751 |  81946.6779 | 1995-01-21  |              0
    2986081 |  81946.2952 | 1995-03-09  |              0
    2716736 |  81889.1618 | 1995-02-16  |              0
    4345443 |  81875.0000 | 1994-12-08  |              0
    4001126 |  81865.8295 | 1995-01-28  |              0
    4747012 |  81864.2520 | 1995-02-03  |              0
    4874561 |  81839.2512 | 1994-12-04  |              0
     244358 |  81834.1680 | 1995-02-24  |              0
    2239460 |  81817.0740 | 1995-02-04  |              0
    2132929 |  81806.9101 | 1995-02-20  |              0
    1353792 |  81728.3412 | 1995-02-10  |              0
    5666852 |  81727.6416 | 1995-01-07  |              0
     179844 |  81718.0936 | 1995-03-09  |              0
    4261603 |  81716.7456 | 1995-02-02  |              0
    2060897 |  81695.7252 | 1995-01-21  |              0
    5870498 |  81690.4124 | 1995-01-02  |              0
    2156135 |  81680.9112 | 1995-01-24  |              0
    3828098 |  81657.6116 | 1995-02-18  |              0
    2857030 |  81648.7006 | 1995-02-12  |              0
    4790977 |  81606.9591 | 1995-02-20  |              0
    2636518 |  81594.1346 | 1994-12-20  |              0
    2800545 |  81592.6537 | 1995-02-13  |              0
    2673287 |  81590.2560 | 1995-03-14  |              0
    1115937 |  81577.4232 | 1994-12-16  |              0
    1301028 |  81552.1330 | 1995-03-04  |              0
    3214531 |  81536.4554 | 1995-02-12  |              0
    4382754 |  81507.9933 | 1994-12-02  |              0
    3525217 |  81499.8892 | 1994-11-26  |              0
    1466273 |  81434.5037 | 1995-01-31  |              0
    2027557 |  81414.5250 | 1995-02-05  |              0
    5467043 |  81347.3240 | 1995-01-03  |              0
    3683426 |  81333.5160 | 1995-02-01  |              0
    5337793 |  81319.7948 | 1995-02-24  |              0
    1093058 |  81316.9252 | 1995-02-21  |              0
    5106307 |  81313.3084 | 1995-02-19  |              0
    5506658 |  81298.8888 | 1995-02-21  |              0
    3488135 |  81285.4224 | 1995-02-02  |              0
    4086854 |  81274.2812 | 1995-03-06  |              0
    3913090 |  81266.6176 | 1995-01-21  |              0
    3482821 |  81264.2400 | 1994-12-26  |              0
    4636583 |  81243.4856 | 1995-02-13  |              0
      90534 |  81243.2532 | 1995-01-26  |              0
     956071 |  81229.2315 | 1995-02-06  |              0
    5108673 |  81227.7774 | 1995-01-11  |              0
    1916162 |  81215.4135 | 1995-01-01  |              0
    2671616 |  81182.6526 | 1995-02-10  |              0
    2426020 |  81152.3160 | 1995-03-14  |              0
    5794051 |  81150.1614 | 1995-01-10  |              0
     512422 |  81143.9508 | 1994-12-26  |              0
    5598535 |  81136.0584 | 1995-02-01  |              0
    1988612 |  81117.7960 | 1995-02-13  |              0
    5168549 |  81109.4118 | 1995-03-02  |              0
    4799779 |  81071.4554 | 1994-12-26  |              0
    3019975 |  81042.8852 | 1995-02-03  |              0
    2429920 |  81041.9698 | 1994-12-12  |              0
    5617538 |  81039.6984 | 1995-01-19  |              0
    2172327 |  81033.6240 | 1995-02-15  |              0
    2015524 |  81028.1880 | 1994-12-13  |              0
    4905345 |  81024.7712 | 1995-02-15  |              0
    2630375 |  81006.2356 | 1995-03-14  |              0
     725477 |  80993.6620 | 1994-12-08  |              0
    1993318 |  80934.3350 | 1995-02-16  |              0
    1435429 |  80927.9685 | 1995-02-17  |              0
    4192519 |  80902.6742 | 1995-02-23  |              0
    1037664 |  80900.0279 | 1994-12-16  |              0
    4634375 |  80874.8775 | 1994-12-31  |              0
    1378756 |  80868.2275 | 1995-02-12  |              0
    4574118 |  80858.4176 | 1995-02-28  |              0
    2629763 |  80852.9040 | 1995-02-11  |              0
    3872417 |  80850.4704 | 1994-12-30  |              0
    5964037 |  80795.1778 | 1995-02-06  |              0
    4438689 |  80793.0490 | 1995-01-07  |              0
    4498950 |  80782.3310 | 1995-02-27  |              0
    2683623 |  80780.1653 | 1995-02-19  |              0
    3515457 |  80768.3780 | 1994-12-05  |              0
     349248 |  80728.5000 | 1995-02-04  |              0
     146658 |  80683.7102 | 1995-01-20  |              0
    2547427 |  80675.7894 | 1995-03-09  |              0
    5644130 |  80640.3027 | 1995-02-11  |              0
    2724868 |  80640.1755 | 1994-12-16  |              0
    1762887 |  80616.5834 | 1995-02-17  |              0
    3731968 |  80616.1327 | 1995-02-14  |              0
     389728 |  80608.6080 | 1994-12-25  |              0
    1771141 |  80605.7222 | 1995-01-03  |              0
    3562115 |  80547.0588 | 1995-02-02  |              0
    4927712 |  80541.5160 | 1995-02-05  |              0
     730695 |  80532.9161 | 1994-12-17  |              0
    4884070 |  80520.9650 | 1995-01-05  |              0
    4914054 |  80519.3426 | 1995-02-11  |              0
    3677024 |  80479.1978 | 1995-01-04  |              0
    3542336 |  80473.7324 | 1995-02-12  |              0
    4345634 |  80469.7005 | 1995-02-15  |              0
    5708768 |  80452.3238 | 1995-01-09  |              0
     810532 |  80440.8640 | 1994-12-06  |              0
    4182176 |  80434.5210 | 1995-02-06  |              0
    3748229 |  80430.3820 | 1994-12-31  |              0
    4056900 |  80424.3601 | 1995-02-04  |              0
    2734982 |  80414.9694 | 1995-01-21  |              0
    4464868 |  80401.3252 | 1994-11-27  |              0
     641345 |  80395.2800 | 1995-01-01  |              0
     588258 |  80368.3401 | 1995-03-09  |              0
    4097926 |  80366.6008 | 1995-02-14  |              0
    5204929 |  80365.0373 | 1995-01-23  |              0
     531140 |  80345.0277 | 1995-01-20  |              0
    3287427 |  80334.9120 | 1994-11-15  |              0
    3609637 |  80332.6161 | 1995-01-28  |              0
    4624257 |  80321.5230 | 1995-02-14  |              0
    5204231 |  80319.3014 | 1995-02-18  |              0
     652928 |  80306.4768 | 1995-01-05  |              0
    3851109 |  80299.9015 | 1995-01-06  |              0
    3052743 |  80297.9856 | 1995-03-09  |              0
    3550628 |  80295.4932 | 1995-02-24  |              0
    4910021 |  80278.4496 | 1995-01-08  |              0
    4443878 |  80270.6254 | 1995-02-09  |              0
    5548066 |  80261.6005 | 1995-01-14  |              0
    5547365 |  80257.6700 | 1994-12-01  |              0
    2147777 |  80234.3691 | 1994-12-29  |              0
    2844896 |  80228.1113 | 1995-01-07  |              0
    5711011 |  80224.9065 | 1994-12-30  |              0
    2066692 |  80216.3280 | 1995-03-04  |              0
    5197287 |  80203.3692 | 1994-12-24  |              0
    3333344 |  80174.9166 | 1995-02-19  |              0
    3316483 |  80145.5534 | 1995-01-18  |              0
    1015041 |  80136.0945 | 1995-01-10  |              0
     768323 |  80089.5886 | 1995-01-10  |              0
     347714 |  80076.7212 | 1994-11-23  |              0
    3157511 |  80073.7388 | 1995-02-17  |              0
    3895684 |  80049.0100 | 1995-01-06  |              0
     817952 |  80044.8600 | 1994-12-18  |              0
    4520100 |  80013.5272 | 1995-03-11  |              0
    2004325 |  80002.3140 | 1994-12-14  |              0
    5341921 |  79986.2402 | 1995-01-23  |              0
    5074721 |  79985.1154 | 1995-01-19  |              0
     309350 |  79983.6292 | 1995-02-17  |              0
    1236224 |  79980.0112 | 1994-12-27  |              0
    5658501 |  79968.4244 | 1995-03-13  |              0
    1022981 |  79963.4220 | 1995-01-01  |              0
     457989 |  79956.2610 | 1994-12-24  |              0
     519393 |  79946.0858 | 1995-01-16  |              0
     236166 |  79945.7200 | 1995-03-10  |              0
    4151943 |  79943.2878 | 1995-01-20  |              0
    2008615 |  79933.1328 | 1994-11-23  |              0
    2915971 |  79878.8144 | 1995-02-12  |              0
    1938788 |  79869.8670 | 1995-01-27  |              0
    4035365 |  79855.2000 | 1994-12-06  |              0
    1116644 |  79814.0952 | 1995-02-06  |              0
    1704577 |  79814.0156 | 1994-12-15  |              0
    1029027 |  79812.8023 | 1994-11-30  |              0
    5576390 |  79812.3020 | 1995-02-05  |              0
     887045 |  79808.1620 | 1995-01-24  |              0
    2662594 |  79779.9648 | 1995-01-23  |              0
    4704518 |  79759.8840 | 1995-01-25  |              0
     661249 |  79757.4241 | 1995-02-14  |              0
    5793700 |  79719.5508 | 1995-02-19  |              0
    1580992 |  79708.4400 | 1995-02-17  |              0
    3917156 |  79708.2624 | 1994-12-17  |              0
    1055490 |  79698.6773 | 1995-02-28  |              0
      86086 |  79691.5224 | 1994-12-11  |              0
    5006752 |  79669.9820 | 1995-03-11  |              0
    4859846 |  79614.9900 | 1995-01-20  |              0
    1095910 |  79598.3256 | 1995-01-28  |              0
    5367169 |  79598.2896 | 1994-12-17  |              0
    4959426 |  79585.0440 | 1995-01-12  |              0
    4029472 |  79576.2792 | 1995-02-09  |              0
    3309057 |  79558.2216 | 1995-02-01  |              0
    1596580 |  79553.1819 | 1995-01-18  |              0
    4209509 |  79548.2310 | 1995-02-27  |              0
    4819271 |  79525.6460 | 1995-03-01  |              0
     936096 |  79473.7022 | 1995-02-25  |              0
    4184288 |  79467.6015 | 1994-11-22  |              0
    4649986 |  79450.4000 | 1994-12-10  |              0
    4481542 |  79424.3054 | 1994-12-20  |              0
    1302209 |  79387.4900 | 1995-02-24  |              0
    2202310 |  79380.0900 | 1995-02-18  |              0
    4742401 |  79369.9830 | 1995-02-18  |              0
    2033573 |  79368.5210 | 1995-03-07  |              0
    5985254 |  79362.6630 | 1995-02-07  |              0
     788546 |  79351.1765 | 1995-03-13  |              0
    2721507 |  79336.6986 | 1995-02-07  |              0
    3255299 |  79330.6944 | 1995-03-14  |              0
    3826503 |  79330.4239 | 1995-01-09  |              0
    3463841 |  79320.9648 | 1995-02-05  |              0
    1678434 |  79304.2054 | 1994-12-18  |              0
     453476 |  79288.3777 | 1995-01-20  |              0
    5488291 |  79283.6387 | 1995-02-22  |              0
    2369056 |  79278.3000 | 1994-12-31  |              0
    2922503 |  79256.6058 | 1995-01-29  |              0
    2488964 |  79253.1986 | 1995-02-16  |              0
    3683463 |  79245.6712 | 1995-03-08  |              0
    4837287 |  79229.8679 | 1995-03-10  |              0
    2802630 |  79222.3525 | 1994-12-18  |              0
     709222 |  79217.7300 | 1994-12-22  |              0
    4494694 |  79209.6206 | 1995-01-24  |              0
    3950370 |  79208.1592 | 1995-03-12  |              0
    1167750 |  79180.2463 | 1995-02-25  |              0
    2618208 |  79173.5688 | 1995-01-16  |              0
    5121511 |  79168.5170 | 1994-12-05  |              0
    5204547 |  79124.4520 | 1994-12-05  |              0
     901314 |  79114.6298 | 1995-02-27  |              0
    1252420 |  79111.9850 | 1995-02-21  |              0
    2854503 |  79102.9344 | 1994-12-08  |              0
    5003431 |  79086.3360 | 1995-01-05  |              0
    1334880 |  79086.1498 | 1995-02-11  |              0
    3571456 |  79062.5527 | 1995-01-16  |              0
    4804167 |  79061.1570 | 1995-02-13  |              0
    3274374 |  79057.7760 | 1994-12-28  |              0
    4698854 |  79043.9548 | 1995-02-26  |              0
     796708 |  79034.3846 | 1994-12-01  |              0
     588740 |  78997.9058 | 1994-12-07  |              0
